CustomerID,Cluster,MerchantName,TransactionRank,TransactionRedeemedPoints,TransactionValue,TransactionFrom(days),CustomerLastTransactionFrom(days),Category
1623,1,Zest Market,1,6446,644.6,50.0,27,Grocery
1624,4,Cakeland,1,1070,107.0,100.0,13,F&B
1625,1,Family Grocers,1,1646,164.6,100.0,17,Grocery
1626,1,Marketplace Central,1,7700,770.0,100.0,1,Grocery
1627,1,Marketplace Central,1,1460,146.0,100.0,12,Grocery
1628,1,Marketplace Central,1,1540,154.0,11.11111111111111,203,Grocery
1629,1,Family Grocers,1,2000,200.0,20.0,114,Grocery
1630,1,Marketplace Central,1,1480,148.0,14.285714285714285,147,Grocery
1631,1,Family Grocers,1,1400,140.0,10.0,230,Grocery
1632,1,Grill Emperor,1,3398,339.8,7.142857142857142,41,F&B
1632,1,Grill Emperor,2,2000,200.0,50.0,41,F&B
1633,1,Marketplace Central,1,5020,502.0,100.0,20,Grocery
1634,1,Aroma Beans,1,1160,116.0,9.090909090909092,251,F&B
1635,1,Peppers Diner,1,1750,175.0,8.333333333333332,261,F&B
1636,1,Family Grocers,1,1129,112.9,10.0,228,Grocery
1637,1,Grill Emperor,1,440,44.0,14.285714285714285,149,F&B
1637,1,Threads Royale,1,2400,240.0,11.11111111111111,149,Fashion
1638,1,Threads Royale,1,2720,272.0,8.333333333333332,269,Fashion
1639,1,Marketplace Central,1,1760,176.0,10.0,215,Grocery
1640,1,Nuts & Seeds Co.,1,660,66.0,9.090909090909092,27,F&B
1640,1,Nuts & Seeds Co.,2,550,55.0,50.0,27,F&B
1641,1,Marketplace Central,1,2860,286.0,20.0,103,Grocery
1642,1,Marketplace Central,1,3900,390.0,50.0,42,Grocery
1643,1,Aroma Beans,1,2860,286.0,7.6923076923076925,280,F&B
1644,1,Marketplace Central,1,2650,265.0,9.090909090909092,256,Grocery
1645,1,Marketplace Central,1,620,62.0,12.5,181,Grocery
1646,1,Grill Emperor,1,3000,300.0,7.142857142857142,309,F&B
1647,1,Threads Royale,1,1900,190.0,50.0,34,Fashion
1648,1,Aroma Beans,1,2400,240.0,8.333333333333332,277,F&B
1649,1,Family Grocers,1,2210,221.0,8.333333333333332,271,Grocery
1650,1,Marketplace Central,1,1520,152.0,8.333333333333332,264,Grocery
1651,1,Marketplace Central,1,1860,186.0,100.0,21,Grocery
1652,5,Herbal Wellness,1,1160,116.0,5.555555555555555,382,Health & Beauty
1652,5,Herbal Wellness,2,600,60.0,5.88235294117647,382,Health & Beauty
1653,1,Marketplace Central,1,1500,150.0,10.0,233,Grocery
1654,1,Aroma Beans,1,1330,133.0,9.090909090909092,250,F&B
1655,1,Marketplace Central,1,3420,342.0,100.0,16,Grocery
1656,1,Family Grocers,1,2408,240.8,7.6923076923076925,297,Grocery
1657,1,Family Grocers,1,1376,137.6,11.11111111111111,210,Grocery
1658,1,City Squad Fashions,1,4260,426.0,12.5,117,Fashion
1658,1,Zest Market,1,600,60.0,20.0,117,Grocery
1659,1,Marketplace Central,1,1080,108.0,9.090909090909092,251,Grocery
1660,1,Family Grocers,1,640,64.0,9.090909090909092,244,Grocery
1661,1,Marketplace Central,1,2740,274.0,12.5,186,Grocery
1662,1,Grill Emperor,1,1420,142.0,8.333333333333332,265,F&B
1663,1,Marketplace Central,1,2180,218.0,33.33333333333333,58,Grocery
1664,1,Family Grocers,1,1570,157.0,9.090909090909092,254,Grocery
1665,1,Marketplace Central,1,10860,1086.0,14.285714285714285,34,Grocery
1665,1,Marketplace Central,2,2000,200.0,25.0,34,Grocery
1665,1,Marketplace Central,3,1000,100.0,50.0,34,Grocery
1665,1,Zest Market,1,1320,132.0,20.0,34,Grocery
1666,1,Marketplace Central,1,7700,770.0,25.0,74,Grocery
1667,1,Marketplace Central,1,1360,136.0,20.0,103,Grocery
1668,1,Family Grocers,1,1894,189.4,10.0,217,Grocery
1669,1,Marketplace Central,1,6730,673.0,9.090909090909092,256,Grocery
1670,1,Marketplace Central,1,3450,345.0,100.0,20,Grocery
1671,2,Herbal Wellness,1,1040,104.0,6.666666666666667,334,Health & Beauty
1672,1,Marketplace Central,1,36640,3664.0,50.0,34,Grocery
1673,1,Family Grocers,1,1651,165.1,11.11111111111111,188,Grocery
1674,1,Marketplace Central,1,2090,209.0,8.333333333333332,269,Grocery
1675,1,Marketplace Central,1,3440,344.0,33.33333333333333,62,Grocery
1676,1,Smokehouse Grill,1,2436,243.6,14.285714285714285,143,F&B
1677,1,Marketplace Central,1,520,52.0,8.333333333333332,258,Grocery
1678,1,Marketplace Central,1,1662,166.2,9.090909090909092,253,Grocery
1679,1,Zest Market,1,1340,134.0,8.333333333333332,273,Grocery
1680,1,Marketplace Central,1,2520,252.0,100.0,3,Grocery
1681,1,Family Grocers,1,1079,107.9,12.5,169,Grocery
1682,1,Marketplace Central,1,1690,169.0,50.0,27,Grocery
1683,1,Zest Market,1,2990,299.0,5.88235294117647,56,Grocery
1683,1,Zest Market,2,1800,180.0,7.142857142857142,56,Grocery
1683,1,Zest Market,3,4805,480.5,33.33333333333333,56,Grocery
1684,1,Family Grocers,1,661,66.1,9.090909090909092,242,Grocery
1685,1,Marketplace Central,1,1200,120.0,7.142857142857142,314,Grocery
1686,1,Family Grocers,1,2240,224.0,50.0,41,Grocery
1687,1,Grill Emperor,1,2400,240.0,5.263157894736842,425,F&B
1688,1,Marketplace Central,1,1160,116.0,50.0,35,Grocery
1688,1,Zest Market,1,840,84.0,5.88235294117647,35,Grocery
1688,1,Zest Market,2,710,71.0,9.090909090909092,35,Grocery
1689,1,Marketplace Central,1,1560,156.0,9.090909090909092,249,Grocery
1690,1,Aroma Beans,1,1680,168.0,12.5,183,F&B
1691,1,Threads Royale,1,2840,284.0,14.285714285714285,163,Fashion
1692,1,Marketplace Central,1,1850,185.0,50.0,27,Grocery
1693,1,Marketplace Central,1,1560,156.0,50.0,26,Grocery
1694,1,Marketplace Central,1,1320,132.0,9.090909090909092,247,Grocery
1695,1,Marketplace Central,1,1540,154.0,8.333333333333332,264,Grocery
1696,1,Family Grocers,1,1972,197.2,12.5,185,Grocery
1697,1,Marketplace Central,1,1760,176.0,9.090909090909092,239,Grocery
1698,1,Family Grocers,1,1761,176.1,12.5,180,Grocery
1699,1,Marketplace Central,1,3360,336.0,100.0,19,Grocery
1700,1,Family Grocers,1,1466,146.6,7.142857142857142,300,Grocery
1700,1,Marketplace Central,1,1480,148.0,7.6923076923076925,300,Grocery
1701,1,Grill Emperor,1,2200,220.0,6.666666666666667,343,F&B
1702,1,Family Grocers,1,320,32.0,7.6923076923076925,268,Grocery
1702,1,Family Grocers,2,60,6.0,8.333333333333332,268,Grocery
1703,1,Family Grocers,1,3360,336.0,7.6923076923076925,229,Grocery
1703,1,Family Grocers,2,600,60.0,8.333333333333332,229,Grocery
1703,1,Family Grocers,3,186,18.6,10.0,229,Grocery
1704,1,Family Grocers,1,1339,133.9,8.333333333333332,257,Grocery
1705,1,Family Grocers,1,5944,594.4,9.090909090909092,255,Grocery
1706,1,Grill Emperor,1,1125,112.5,50.0,27,F&B
1707,1,Marketplace Central,1,3150,315.0,9.090909090909092,251,Grocery
1708,1,Marketplace Central,1,4040,404.0,50.0,39,Grocery
1709,1,Marketplace Central,1,3640,364.0,50.0,27,Grocery
1710,1,Family Grocers,1,1846,184.6,8.333333333333332,265,Grocery
1711,1,Marketplace Central,1,1410,141.0,8.333333333333332,259,Grocery
1712,1,Marketplace Central,1,2750,275.0,9.090909090909092,252,Grocery
1713,1,Zest Market,1,1527,152.7,5.88235294117647,381,Grocery
1714,1,Marketplace Central,1,450,45.0,8.333333333333332,270,Grocery
1715,1,Family Grocers,1,4039,403.9,7.6923076923076925,27,Grocery
1715,1,Marketplace Central,1,6110,611.0,50.0,27,Grocery
1716,1,Grill Emperor,1,1300,130.0,8.333333333333332,268,F&B
1717,1,Marketplace Central,1,3425,342.5,9.090909090909092,246,Grocery
1718,1,Marketplace Central,1,1730,173.0,8.333333333333332,4,Grocery
1718,1,Marketplace Central,2,960,96.0,100.0,4,Grocery
1719,1,Marketplace Central,1,2080,208.0,11.11111111111111,200,Grocery
1720,1,Cakeland,1,1800,180.0,11.11111111111111,203,F&B
1721,1,Marketplace Central,1,8140,814.0,12.5,172,Grocery
1722,1,Marketplace Central,1,2040,204.0,33.33333333333333,18,Grocery
1722,1,Marketplace Central,2,80,8.0,100.0,18,Grocery
1723,1,Family Grocers,1,3801,380.1,20.0,102,Grocery
1724,1,Family Grocers,1,2740,274.0,16.666666666666664,122,Grocery
1725,1,Marketplace Central,1,2920,292.0,10.0,216,Grocery
1726,4,Cakeland,1,1500,150.0,100.0,6,F&B
1727,1,Marketplace Central,1,2300,230.0,7.6923076923076925,41,Grocery
1727,1,Marketplace Central,2,1440,144.0,50.0,41,Grocery
1728,1,Marketplace Central,1,3740,374.0,33.33333333333333,58,Grocery
1729,1,Marketplace Central,1,1490,149.0,100.0,20,Grocery
1730,1,Zest Market,1,2560,256.0,16.666666666666664,132,Grocery
1731,1,Marketplace Central,1,1711,171.1,20.0,111,Grocery
1732,1,Zest Market,1,2422,242.2,6.25,355,Grocery
1733,1,Threads Royale,1,5360,536.0,10.0,224,Fashion
1734,1,Family Grocers,1,1652,165.2,11.11111111111111,197,Grocery
1735,1,Smokehouse Grill,1,1746,174.6,8.333333333333332,272,F&B
1736,1,Family Grocers,1,1071,107.1,11.11111111111111,209,Grocery
1737,1,Marketplace Central,1,1660,166.0,12.5,180,Grocery
1737,1,Marketplace Central,2,680,68.0,12.5,180,Grocery
1738,1,Marketplace Central,1,1760,176.0,7.6923076923076925,291,Grocery
1739,1,Grill Emperor,1,1780,178.0,25.0,86,F&B
1740,1,Zest Market,1,1495,149.5,7.6923076923076925,283,Grocery
1741,1,Family Grocers,1,1233,123.3,9.090909090909092,241,Grocery
1742,1,Marketplace Central,1,4145,414.5,10.0,217,Grocery
1743,1,Family Grocers,1,2812,281.2,7.6923076923076925,294,Grocery
1744,1,Marketplace Central,1,2000,200.0,8.333333333333332,258,Grocery
1744,1,Marketplace Central,2,3580,358.0,8.333333333333332,258,Grocery
1745,1,Marketplace Central,1,1150,115.0,7.142857142857142,304,Grocery
1746,4,Nuts & Seeds Co.,1,2770,277.0,100.0,24,F&B
1747,1,Threads Royale,1,3000,300.0,25.0,84,Fashion
1748,1,Marketplace Central,1,1960,196.0,50.0,36,Grocery
1749,1,Marketplace Central,1,940,94.0,8.333333333333332,267,Grocery
1750,1,Family Grocers,1,1435,143.5,7.142857142857142,306,Grocery
1751,1,Cakeland,1,1011,101.1,8.333333333333332,257,F&B
1752,1,Grill Emperor,1,1720,172.0,6.666666666666667,345,F&B
1753,1,Marketplace Central,1,2630,263.0,100.0,20,Grocery
1754,1,Marketplace Central,1,1980,198.0,100.0,12,Grocery
1755,1,Marketplace Central,1,3430,343.0,100.0,20,Grocery
1756,4,Cakeland,1,1680,168.0,100.0,20,F&B
1757,1,Marketplace Central,1,1330,133.0,9.090909090909092,254,Grocery
1758,1,Family Grocers,1,1532,153.2,9.090909090909092,241,Grocery
1759,1,Family Grocers,1,1331,133.1,11.11111111111111,199,Grocery
1760,1,Marketplace Central,1,1140,114.0,9.090909090909092,251,Grocery
1761,1,Marketplace Central,1,1030,103.0,12.5,173,Grocery
1762,1,Marketplace Central,1,1014,101.4,50.0,34,Grocery
1763,1,Family Grocers,1,700,70.0,25.0,93,Grocery
1763,1,Nuts & Seeds Co.,1,1300,130.0,7.6923076923076925,93,F&B
1764,1,Marketplace Central,1,2460,246.0,25.0,80,Grocery
1765,1,Marketplace Central,1,1630,163.0,50.0,34,Grocery
1766,5,Herbal Wellness,1,1060,106.0,5.0,54,Health & Beauty
1766,5,Threads Royale,1,1020,102.0,8.333333333333332,54,Fashion
1766,5,Threads Royale,2,720,72.0,33.33333333333333,54,Fashion
1767,1,Marketplace Central,1,8500,850.0,50.0,39,Grocery
1768,1,Marketplace Central,1,1300,130.0,6.666666666666667,328,Grocery
1769,1,Family Grocers,1,2129,212.9,8.333333333333332,268,Grocery
1770,1,Marketplace Central,1,4300,430.0,7.6923076923076925,302,Grocery
1771,3,Threads Royale,1,1740,174.0,100.0,20,Fashion
1772,1,Family Grocers,1,880,88.0,8.333333333333332,279,Grocery
1773,1,Family Grocers,1,10380,1038.0,12.5,164,Grocery
1774,1,Family Grocers,1,1920,192.0,7.6923076923076925,295,Grocery
1775,4,Family Grocers,1,2560,256.0,16.666666666666664,20,Grocery
1775,4,Cakeland,1,430,43.0,100.0,20,F&B
1776,4,Cakeland,1,2180,218.0,100.0,14,F&B
1777,1,Family Grocers,1,820,82.0,8.333333333333332,268,Grocery
1778,1,Marketplace Central,1,560,56.0,8.333333333333332,269,Grocery
1779,1,Family Grocers,1,1656,165.6,11.11111111111111,191,Grocery
1780,1,Threads Royale,1,5320,532.0,14.285714285714285,163,Fashion
1781,1,Threads Royale,1,3600,360.0,12.5,170,Fashion
1782,1,Family Grocers,1,8680,868.0,14.285714285714285,20,Grocery
1782,1,Lola Market,1,1337,133.7,100.0,20,Grocery
1783,1,Family Grocers,1,1383,138.3,9.090909090909092,249,Grocery
1784,1,Marketplace Central,1,2070,207.0,100.0,20,Grocery
1785,1,Marketplace Central,1,8530,853.0,50.0,41,Grocery
1786,1,Zest Market,1,1320,132.0,5.0,71,Grocery
1786,1,Zest Market,2,1320,132.0,5.0,71,Grocery
1786,1,Zest Market,3,1340,134.0,25.0,71,Grocery
1787,1,Marketplace Central,1,940,94.0,7.142857142857142,306,Grocery
1788,1,Family Grocers,1,3405,340.5,7.6923076923076925,286,Grocery
1789,1,Marketplace Central,1,10580,1058.0,100.0,13,Grocery
1790,1,Marketplace Central,1,2120,212.0,9.090909090909092,250,Grocery
1791,1,Marketplace Central,1,2520,252.0,14.285714285714285,144,Grocery
1792,1,Family Grocers,1,825,82.5,8.333333333333332,278,Grocery
1793,1,Grill Emperor,1,900,90.0,5.263157894736842,60,F&B
1793,1,Grill Emperor,2,2820,282.0,33.33333333333333,60,F&B
1794,1,Zest Market,1,1320,132.0,7.142857142857142,304,Grocery
1795,1,Marketplace Central,1,3153,315.3,50.0,33,Grocery
1796,1,Family Grocers,1,7853,785.3,25.0,78,Grocery
1797,1,Family Grocers,1,561,56.1,9.090909090909092,244,Grocery
1798,1,Marketplace Central,1,2120,212.0,12.5,172,Grocery
1799,1,Family Grocers,1,1787,178.7,10.0,231,Grocery
1800,1,Marketplace Central,1,660,66.0,9.090909090909092,247,Grocery
1801,1,Family Grocers,1,2321,232.1,7.6923076923076925,288,Grocery
1802,1,Marketplace Central,1,9750,975.0,100.0,20,Grocery
1802,1,Marketplace Central,2,1534,153.4,100.0,20,Grocery
1803,2,Herbal Wellness,1,1400,140.0,12.5,165,Health & Beauty
1804,1,Marketplace Central,1,1260,126.0,11.11111111111111,203,Grocery
1805,1,Marketplace Central,1,1740,174.0,12.5,165,Grocery
1806,1,Grill Emperor,1,1284,128.4,14.285714285714285,159,F&B
1807,1,City Squad Fashions,1,2180,218.0,33.33333333333333,53,Fashion
1808,1,Family Grocers,1,5554,555.4,7.6923076923076925,298,Grocery
1809,1,Marketplace Central,1,8140,814.0,8.333333333333332,270,Grocery
1810,1,Threads Royale,1,1080,108.0,7.142857142857142,321,Fashion
1811,1,Marketplace Central,1,7540,754.0,9.090909090909092,27,Grocery
1811,1,Marketplace Central,2,3460,346.0,50.0,27,Grocery
1812,1,Marketplace Central,1,1660,166.0,10.0,219,Grocery
1813,1,Marketplace Central,1,2740,274.0,50.0,40,Grocery
1814,1,Threads Royale,1,1690,169.0,50.0,41,Fashion
1815,1,Cakeland,1,2110,211.0,50.0,27,F&B
1816,1,Marketplace Central,1,2400,240.0,100.0,1,Grocery
1817,1,Nuts & Seeds Co.,1,1300,130.0,4.545454545454546,498,F&B
1818,1,Zest Market,1,1692,169.2,100.0,20,Grocery
1819,1,Marketplace Central,1,1080,108.0,8.333333333333332,231,Grocery
1819,1,Marketplace Central,2,1082,108.2,10.0,231,Grocery
1820,1,Family Grocers,1,3725,372.5,9.090909090909092,241,Grocery
1821,1,Marketplace Central,1,1720,172.0,7.6923076923076925,300,Grocery
1822,1,Zest Market,1,2440,244.0,6.666666666666667,334,Grocery
1823,1,Family Grocers,1,1750,175.0,9.090909090909092,254,Grocery
1824,1,Marketplace Central,1,1480,148.0,7.6923076923076925,298,Grocery
1825,1,Marketplace Central,1,1700,170.0,33.33333333333333,64,Grocery
1825,1,Threads Royale,1,960,96.0,7.142857142857142,64,Fashion
1826,3,Marketplace Central,1,1540,154.0,8.333333333333332,15,Grocery
1826,3,Threads Royale,1,900,90.0,100.0,15,Fashion
1827,1,Family Grocers,1,1280,128.0,9.090909090909092,235,Grocery
1828,1,Marketplace Central,1,1160,116.0,100.0,20,Grocery
1829,1,Zest Market,1,2410,241.0,25.0,81,Grocery
1830,1,Family Grocers,1,1660,166.0,8.333333333333332,272,Grocery
1831,1,Marketplace Central,1,1580,158.0,14.285714285714285,160,Grocery
1832,1,Marketplace Central,1,2040,204.0,100.0,11,Grocery
1833,1,Threads Royale,1,1070,107.0,9.090909090909092,251,Fashion
1834,1,Zest Market,1,1675,167.5,7.142857142857142,326,Grocery
1835,1,Family Grocers,1,1580,158.0,10.0,220,Grocery
1836,1,Zest Market,1,3315,331.5,10.0,27,Grocery
1836,1,Zest Market,2,1920,192.0,14.285714285714285,27,Grocery
1836,1,Zest Market,3,1842,184.2,50.0,27,Grocery
1837,4,Cakeland,1,1590,159.0,100.0,20,F&B
1838,1,Marketplace Central,1,3300,330.0,50.0,29,Grocery
1839,1,Marketplace Central,1,857,85.7,100.0,15,Grocery
1839,1,Zest Market,1,1100,110.0,5.555555555555555,15,Grocery
1839,1,Zest Market,2,628,62.8,6.666666666666667,15,Grocery
1839,1,Zest Market,3,1246,124.6,16.666666666666664,15,Grocery
1840,1,Family Grocers,1,1239,123.9,12.5,175,Grocery
1841,1,Marketplace Central,1,2516,251.6,100.0,21,Grocery
1841,1,Marketplace Central,2,7340,734.0,100.0,21,Grocery
1842,1,Grill Emperor,1,1820,182.0,6.25,350,F&B
1843,1,Zest Market,1,2089,208.9,100.0,24,Grocery
1844,1,Retro Rewind,1,1740,174.0,14.285714285714285,163,Fashion
1845,1,Marketplace Central,1,2060,206.0,33.33333333333333,59,Grocery
1846,1,Marketplace Central,1,2140,214.0,33.33333333333333,56,Grocery
1847,5,Urban Rides,1,1300,130.0,10.0,222,Transportaion
1848,1,Zest Market,1,1043,104.3,5.555555555555555,407,Grocery
1849,1,Marketplace Central,1,1490,149.0,8.333333333333332,270,Grocery
1850,1,Marketplace Central,1,860,86.0,8.333333333333332,273,Grocery
1851,1,Marketplace Central,1,1660,166.0,50.0,39,Grocery
1852,1,Aroma Beans,1,4970,497.0,8.333333333333332,270,F&B
1853,1,Family Grocers,1,1637,163.7,7.142857142857142,305,Grocery
1854,4,Cakeland,1,1350,135.0,100.0,13,F&B
1855,1,Quick Stop,1,1700,170.0,100.0,20,Grocery
1856,1,Marketplace Central,1,7990,799.0,8.333333333333332,269,Grocery
1857,1,Zest Market,1,1760,176.0,33.33333333333333,49,Grocery
1858,1,Family Grocers,1,1240,124.0,12.5,183,Grocery
1859,1,Marketplace Central,1,10000,1000.0,20.0,101,Grocery
1859,1,Marketplace Central,2,12180,1218.0,20.0,101,Grocery
1860,1,Marketplace Central,1,2160,216.0,100.0,10,Grocery
1861,1,Zest Market,1,2003,200.3,5.88235294117647,380,Grocery
1862,1,Marketplace Central,1,3300,330.0,33.33333333333333,70,Grocery
1863,1,Family Grocers,1,2493,249.3,14.285714285714285,149,Grocery
1864,1,Grill Emperor,1,2800,280.0,16.666666666666664,123,F&B
1865,1,Zest Market,1,1680,168.0,12.5,173,Grocery
1866,1,Family Grocers,1,1085,108.5,33.33333333333333,68,Grocery
1867,1,Threads Royale,1,1520,152.0,9.090909090909092,253,Fashion
1868,1,Marketplace Central,1,1520,152.0,8.333333333333332,279,Grocery
1869,1,Marketplace Central,1,1880,188.0,33.33333333333333,52,Grocery
1870,1,Marketplace Central,1,420,42.0,11.11111111111111,208,Grocery
1871,1,Marketplace Central,1,1660,166.0,14.285714285714285,155,Grocery
1872,3,Threads Royale,1,5500,550.0,100.0,6,Fashion
1873,1,Peppers Diner,1,2600,260.0,8.333333333333332,279,F&B
1874,1,Family Grocers,1,1077,107.7,6.666666666666667,327,Grocery
1875,1,Marketplace Central,1,1164,116.4,50.0,41,Grocery
1876,1,Marketplace Central,1,5520,552.0,50.0,41,Grocery
1877,1,Grill Emperor,1,3840,384.0,50.0,27,F&B
1878,1,Marketplace Central,1,4620,462.0,33.33333333333333,70,Grocery
1878,1,Zest Market,1,6021,602.1,7.6923076923076925,70,Grocery
1879,1,Family Grocers,1,5728,572.8,16.666666666666664,136,Grocery
1880,1,Marketplace Central,1,1660,166.0,9.090909090909092,246,Grocery
1881,2,Herbal Wellness,1,2400,240.0,7.6923076923076925,285,Health & Beauty
1882,1,Marketplace Central,1,1800,180.0,14.285714285714285,154,Grocery
1883,1,Cakeland,1,1188,118.8,9.090909090909092,243,F&B
1884,1,Marketplace Central,1,15620,1562.0,8.333333333333332,270,Grocery
1885,1,Threads Royale,1,7560,756.0,14.285714285714285,142,Fashion
1886,1,Marketplace Central,1,2280,228.0,50.0,36,Grocery
1887,1,Marketplace Central,1,1778,177.8,9.090909090909092,235,Grocery
1888,1,Marketplace Central,1,2040,204.0,33.33333333333333,62,Grocery
1889,1,Marketplace Central,1,1820,182.0,12.5,182,Grocery
1890,1,Marketplace Central,1,1780,178.0,6.666666666666667,328,Grocery
1891,1,Marketplace Central,1,2520,252.0,33.33333333333333,52,Grocery
1892,1,Grill Emperor,1,1250,125.0,8.333333333333332,261,F&B
1893,1,Grill Emperor,1,1890,189.0,8.333333333333332,271,F&B
1894,1,Grill Emperor,1,3500,350.0,9.090909090909092,246,F&B
1895,1,Threads Royale,1,1400,140.0,6.666666666666667,334,Fashion
1896,1,Marketplace Central,1,2414,241.4,8.333333333333332,260,Grocery
1897,1,Marketplace Central,1,5010,501.0,8.333333333333332,259,Grocery
1898,1,Marketplace Central,1,2140,214.0,100.0,1,Grocery
1899,1,Family Grocers,1,2400,240.0,8.333333333333332,161,Grocery
1899,1,Family Grocers,2,1280,128.0,9.090909090909092,161,Grocery
1899,1,Zest Market,1,5667,566.7,6.666666666666667,161,Grocery
1899,1,Zest Market,2,810,81.0,9.090909090909092,161,Grocery
1899,1,Zest Market,3,1511,151.1,14.285714285714285,161,Grocery
1900,1,Marketplace Central,1,2960,296.0,100.0,15,Grocery
1901,1,Marketplace Central,1,1500,150.0,50.0,41,Grocery
1902,1,Family Grocers,1,1500,150.0,9.090909090909092,251,Grocery
1903,1,Marketplace Central,1,1030,103.0,50.0,27,Grocery
1904,1,Threads Royale,1,1800,180.0,8.333333333333332,103,Fashion
1904,1,Threads Royale,2,580,58.0,20.0,103,Fashion
1905,1,Marketplace Central,1,2760,276.0,100.0,16,Grocery
1906,1,Zest Market,1,2180,218.0,33.33333333333333,56,Grocery
1907,1,Marketplace Central,1,1720,172.0,9.090909090909092,252,Grocery
1908,1,Marketplace Central,1,11180,1118.0,50.0,30,Grocery
